poi_id,category,name_ko,lat,lon,address_ko,website,phone,open_hours_text,closed_days_text,ticket_price_text,rag_seed_text_ko,source_urls,source_updated_at
KOP000297,고궁,창경궁,37.581302011,126.995079441,"03072 서울 종로구 창경궁로 185 (와룡동, 창경궁)",http://cgg.cha.go.kr/agapp/public/html/HtmlPage.do?pg=/cgg/06/greeting_01.jsp&pageNo=74000000&siteCd=CGG,02-762-4868,09:00 ~ 21:00 (입장마감 20:00),월요일,"○ 개인 - 내국인 대인(만25세~64세) : 1,000원 - 외국인 대인 (만19세~64세) : 1,000원 ○ 단체(10인 이상) 800원 ※자세한 무료 입장 대상자는 공식 홈페이지를 참고해주세요","창경궁은 1483년 창덕궁 동쪽에 세워진 궁으로, 성종이 정희왕후, 안순왕후, 소혜왕후를 위해 수강궁을 확장하면서 창경궁이라는 이름을 붙였습니다. 명정전과 문정전, 환경전, 경춘전 등 대부분의 전각이 이때 지어졌습니다. 창경궁은 아픈 역사가 깃든 궁이기도 합니다. 1911년 일제에 의해 창경원으로 격하됐고 동물원과 식물원이 설치되었다가 1983년부터 동물원을 이전하고 이름도 다시 창경궁으로 부르기 시작했습니다. 이곳에는 보물 384호 홍화문, 국보 제226호이자 현존하는 조선의 궁궐 중 가장 오래된 정전인 명정전, 왕이 정무를 보던 문정전, 임금이 신하들과 경연을 열었던 숭문당, 왕이 농정을 살피며 직접 농사를 지었던 춘당지 등이 자리하고 있습니다. 환경전은 1544년 중종이 숨을 거둔 장소입니다. 중종 하면 떠오르는 인물이 드라마로도 익숙한 대장금입니다. 그는 의녀들 중 유일하게 왕의 주치의 역할을 했습니다. 중종은 대신들의 불만에도 아랑곳하지 않고 의원보다 대장금을 신뢰해 마지막까지 자신의 진료를 맡겼던 것으로 널리 알려져 있습니다. ‘중종실록’에 그 기록이 남아 있는데 그 역사의 장소가 환경전입니다.",https://korean.visitseoul.net/attractions/%EC%B0%BD%EA%B2%BD%EA%B6%81/KOP000297,2025.08.01
KOP000295,고궁,창덕궁,37.586641863,126.992084992,"03072 서울 종로구 율곡로 99 (와룡동, 창덕궁)",https://royal.khs.go.kr/ROYAL/contents/menuInfo-gbg.do?grpCode=cdg,02-3668-2300,2-5월 09:00 ~ 18:00(입장마감은 17:00) 6-8월 09:00 ~ 18:30(입장마감은 17:30) 9-10월 09:00 ~ 18:00(입장마감은 17:00) 11-1월 09:00 ~ 17:30(입장마감은 16:30),월요일,"내국인(만25세~만64세), 외국인(만19세~만64세) 3,000원 단체(10명 이상) 무료대상자를 제외하고 10명 이상일 경우에 전각 요금 20% 할인 ※ 상시관람권, 점심시간관람권, 궁궐통합관람권, 무료입장 대상자 등 자세한 정보는 공식 홈페이지 참고","창덕궁은 서울에서 두 번째로 유네스코 선정 세계문화유산으로 등재되었습니다. ‘동아시아 궁전 건축사에 있어 비정형적 조형미를 간직한 대표적 궁으로 주변 자연환경과의 완벽한 조화와 배치가 탁월하다’는 이유로 선정됐습니다. 창덕궁은 1405년 태종에 의해 건립되었으며, 오랜 시간 법궁(法宮)의 역할을 한 궁궐입니다. 조선은 임진왜란을 겪으면서 경복궁과 창덕궁을 모두 잃었습니다. 광해군 2년(1610)에 재건된 창덕궁은 약 270년간 조선의 법궁으로 쓰였습니다. 창덕궁은 크게 두 가지 관람 프로그램이 있습니다. 첫 번째는 일반 관람입니다. 정전인 인정전(仁政殿)을 중심으로 낙선재(樂善齋)까지 아우르는 기본적인 관람 코스입니다. 두 번째는 후원 특별 관람으로 후원의 초입 부용지에서 후원의 백미 옥류천에 이르는 코스입니다. 생태계의 보존 상태가 좋고 연못과 정원 등에는 차경의 흔적이 두드러집니다. 부용지는 창덕궁 후원으로 들어서는 입구에 있는 커다란 연못입니다. 언덕 쪽으로는 규장각이 있던 주합루와 서향각, 어수문 등이 자리합니다. 또한 부용지의 주변으로 ‘十’자 모양의 독특한 정자 부용정과 과거시험을 치렀다는 영화당 등이 있습니다.",https://korean.visitseoul.net/attractions/%EC%B0%BD%EB%8D%95%EA%B6%81/KOP000295,2025.08.06
KOP003266,고궁,창의문,37.592606024,126.966495719,03020 서울특별시 종로구 창의문로 118 (부암동),,02-730-9924,,,,"서울 성곽의 4소문 중 하나로 북문 또는 자하문으로도 불리는 창의문은 서울 종로구 청운동에 자리해있는 조선시대 성문입니다. 인조반정 당시 반란군이 이곳을 통해 입성해 반정에 성공한 것으로 유명합니다. 현재 문 서쪽으로 도로가 생겨 통행로로 이용되고 있지만, 창의문은 닫혀 있습니다. 사대문과 사소문을 기점 삼아 길게 이어지는 서울 성곽은 조선의 역사이자 서울의 상징입니다. 창의문에서 북악산 방면으로 올라가거나, 반대편 언덕의 청운공원을 지나 인왕산을 올라가도 성곽의 흔적을 발견할 수 있습니다.",https://korean.visitseoul.net/attractions/%EC%B0%BD%EC%9D%98%EB%AC%B8/KOP003266,2025.08.01
KOP004693,미술관&박물관,청계천박물관,37.571300481,127.03511605,"04704 서울 성동구 청계천로 530 (마장동, 청계천박물관)",https://museum.seoul.go.kr/cgcm/index.do,02-2286-3410,09:00 ~ 18:00,-월요일 -1월 1일,무료,"청계천박물관은 지하 2층, 지상 4층 규모로 상설전시실, 기획전시실, 교육실, 소강당 등이 마련돼 있습니다. 긴 유리 형태의 건물 외관이 특징으로, 청계천의 물길을 상징하고 있다. 또한, 청계천아카데미, 어린이 대상의 청계천 역사, 생태 교육프로그램도 진행합니다.",https://korean.visitseoul.net/attractions/%EC%B2%AD%EA%B3%84%EC%B2%9C%EB%AC%B8%ED%99%94%EA%B4%80/KOP004693,2025.07.24
KOP006007,미술관&박물관,청와대 사랑채,37.582570182,126.972943003,03042 서울 종로구 효자로13길 45,http://www.cwdsarangchae.kr/,02-723-0300,09:00~18:00 (입장은 17:30까지),-화요일(화요일이 공휴일인 경우 공휴일 다음 첫 번째 평일 휴관) -1월 1일,,"청와대 사랑채'는 한국과 서울의 과거와 현재 그리고 미래를 공유할 수 있도록 설립된 역사 기념관입니다. 총 2층으로 1층은 한국관광전시관·기념품점·쉼터로, 2층은 청와대관·국민소통체험관으로 구성되어 있습니다. 정부의 녹색성장 정책에 발맞춰 화석연료 사용을 줄이고 태양에너지와 지열 사용량을 늘린 저탄소 녹색 건물로 설계되었습니다. 무료로 관람할 수 있으며 안내 데스크에는 한국어는 물론 영어, 중국어, 일본어 팜플렛이 상비되어 있습니다. 또한 외국어가 가능한 직원이 항시 대기하고 있어 외국인 관광객도 편리하게 이용할 수 있습니다.",https://korean.visitseoul.net/attractions/%EC%B2%AD%EC%99%80%EB%8C%80-%EC%82%AC%EB%9E%91%EC%B1%84/KOP006007,2025.07.24
KOP004996,미술관&박물관,청원산방,37.580424762,126.986323302,03056 서울 종로구 북촌로6길 27 (계동),http://www.somokjang.com/,02-715-3342,토 10:00~17:00 (예약제로 진행),예약제,청원산방 소목학교 주말반 (변동),"‘청원산방’이라는 이름은 심용식 소목장의 호인 ‘청원(淸圓)’에서 따온 것으로 ‘맑고 둥글다’는 뜻을 지니고 있습니다. 여전히 전통 방식으로 모든 문을 수작업으로 만드는 이곳은, 한옥 건축의 얼굴이라 할 수 있는 창호의 짜임 방식을 연구하고 기술을 보전하고 있습니다. 전통 창호를 현대적으로 재해석하여 독창적인 창호를 창작하기도 하는 심용식 장인은 그 업적을 인정받아 2006년 서울시 무형문화재 제26호 소목장으로 선정되었습니다.",https://korean.visitseoul.net/attractions/%EC%B2%AD%EC%9B%90%EC%82%B0%EB%B0%A9/KOP004996,2025.07.14
KOP006463,미술관&박물관,초전섬유퀼트박물관,37.558129457,126.98421824,04630 서울 중구 퇴계로18길 66 (제일빌딩),,02-753-4074/4075,10:00~17:00 (폐관 30분 전까지 입장가능),"토요일~일요일, 공휴일",,"초전섬유퀼트박물관은 1998년에 설립된 섬유 및 퀼트 작품을 전시하는 박물관다입니. 전문적으로 섬유 예술 작품을 전시하는 한국 유일의 박물관이기도 합니다. 조선왕조 궁중의상과 전통자수도 전시되어 동양과 서양의 바느질문화를 한곳에서 확인할 수 있습니다.",https://korean.visitseoul.net/attractions/%EC%B4%88%EC%A0%84%EC%84%AC%EC%9C%A0%ED%80%BC%ED%8A%B8%EB%B0%95%EB%AC%BC%EA%B4%80/KOP006463,2025.07.27
KOP042352,미술관&박물관,최만린미술관,37.610655267,127.004288014,02708 서울 성북구 솔샘로7길 23 (정릉동),https://sma.sbculture.or.kr/cml,02-6952-5016,화~토요일 10:00 ~ 18:00 전시준비로 휴관 : 기간(7.1. ~ 9. 3.),"매주 일, 월요일 휴관",,"블라인드가 내려져 있는 창문 앞에 책상과 의자가 있고, 뒤쪽으로 책장에 책들이 꽂혀 있는 모습 좌측에 책이 꽂혀 있는 낮은 책장이 있고, 가운데에 직사각형의 테이블과 의자들이 있는 모습 한국의 대표적인 조각가 최만린이 30년간 거주했던 정릉 자택을 성북구에서 매입하여 성북구립미술관의 운영시설로 조성하였습니다. 이 공간은 1988년부터 2018년까지 최만린 작가의 삶의 터전이자 작품 세계를 만들어 온 작업실이기도 합니다. 30년간의 작가 개인의 역사와 흔적이 켜켜이 쌓여있는 장소가 그 원형을 최대한 간직한 채 공공 미술관으로의 새로운 삶을 살게 되어 매우 뜻깊습니다.",https://korean.visitseoul.net/attractions/%EC%B5%9C%EB%A7%8C%EB%A6%B0%EB%AF%B8%EC%88%A0%EA%B4%80/KOP042352,2025.07.28
KOP002637,미술관&박물관,춘원당 한의약박물관,37.571499941,126.990241904,03139 서울 종로구 돈화문로9길 27 (춘원당한방박물관),http://cwdmuseum.com/,02-3672-2005,월요일~금요일 09:00~18:00 (휴게시간 12:30~13:30) 토요일 09:00~13:00,"일요, 법정공휴일","성인 2,000원 어린이, 청소년, 군인, 60세 이상 1,000원 *미취학 아동 무료","2008년 개관한 춘원당 한방박물관은 탕전실, 품질검사실 및 문화공간, 진료실, 치료실 등으로 총 지하 1층, 지상 6층으로 이뤄져 있습니다. 삼국시대에서 조선시대까지의 한방에 관련된 다양한 유물이 상설전시실에 비치되어 새로운 개념의 한방복합문화 공간으로 인기를 얻고 있습니다. 지하 1층은 공연이나 음악회를 여는 문화 공간이며 춘원당 한방병원의 역사관이기도 합니다. 7대를 이어온 한방병원 선대의 유품들을 전시하고 있습니다. 연대표를 보면서 관람하면 변천사를 한눈에 알 수 있습니다.",https://korean.visitseoul.net/attractions/%EC%B6%98%EC%9B%90%EB%8B%B9-%ED%95%9C%EB%B0%A9%EB%B0%95%EB%AC%BC%EA%B4%80/KOP002637,2025.07.27
KOP003085,미술관&박물관,토탈미술관,37.612141759,126.975628109,03004 서울 종로구 평창32길 8,http://www.totalmuseum.org,02-379-7037,화~일 13:00 ~ 18:00 (입장마감 17:30),-월 -공휴일 -전시준비기간 휴관,웹사이트확인,"토탈미술관의 외관 사진입니다. 2층 규모의 건물이고, 2층에는 테라스가 있습니다. 토탈미술관에는 전시장, 미술관 아카데미, 자료실, 아트숍, 야외 공연장 등이 마련되어 있습니다. 또한, 음악회, 이벤트, 세미나 등 여러 장르를 아우르는 프로그램을 즐길 수 있습니다. 회원을 대상으로 교육 프로그램과 미술관 음악회도 제공합니다. 관람료는 전시에 따라 변동될 수 있습니다. 토탈미술관과 동일선상에 가나아트센터, 김종영갤러리가 있습니다. 평창동의 대표 건축물로도 손꼽히는 갤러리이므로 세 갤러리의 건축물의 구조를 비교해보는 각별한 즐거움을 누리세요.",https://korean.visitseoul.net/attractions/%ED%86%A0%ED%83%88%EB%AF%B8%EC%88%A0%EA%B4%80/KOP003085,2025.07.27
KOP025931,미술관&박물관,통인가게,37.573487422,126.985795055,03148 서울 종로구 인사동길 32,https://tonginstore.net/,02-733-4867,"화요일~토요일 10:30~18:30, 일요일 12:00~17:00",매주 월요일,,"인사동의 가장 오래된 고미술품 전문 갤러리로 1924년 우리나라를 대표하는 고미술 가게로 시작하여 격동기에 문화예술의 중추적인 역할을 하게 되었습니다. 통인가게 속에는 통인화랑이 함께 있기에 고미술과 현대미술이 공존하는 복합 문화 예술공간으로 인사동의 중심이 되었습니다. 우리나라를 대표하는 고미술로 유명하여 세계의 정상들이 즐겨 찾는 곳입니다. 익숙한 민화 속 호랑이가 통인가게의 대표 캐릭터입니다.",https://korean.visitseoul.net/attractions/%ED%86%B5%EC%9D%B8%EA%B0%80%EA%B2%8C/KOP025931,2025.07.15
KOP015863,미술관&박물관,피규어뮤지엄W,37.525800492,127.040386506,"06014 서울 강남구 선릉로158길 3 (청담동, Ys Roo)",http://www.figuremuseumw.co.kr,02-512-8865,주중13:00~17:00 주말 11:00~18:00,"-월요일 (단, 월요일이 공휴일인 경우 개관) -1월 1일 -설날, 추석 연휴 1,2일째","성인(20세 이상) 15,000 청소년(14~19세) 13,500 어린이(4~13세) 12,000 ※ 무료 대상자 및 상세 할인혜택은 공식 홈페이지를 참고해주세요.","피규어뮤지엄W는 다양한 종류의 피규어들과 장난감들이 전시된 박물관입니다. 남녀노소를 불문하고 애니메이션을 좋아하고 피규어에 관심 있는 사람이라면 누구나 좋아할 장소입니다. 현재 상설 전시로는 슈퍼 히어로와 애니 히어로 피규어들이 전시되어 있습니다.",https://korean.visitseoul.net/attractions/%ED%94%BC%EA%B7%9C%EC%96%B4%EB%AE%A4%EC%A7%80%EC%97%84W/KOP015863,2025.07.24
KOP003452,미술관&박물관,한국가구박물관,37.600237841,126.993787646,"02822 서울 성북구 대사관로 121 (성북동, 한국가구박물관)",http://www.kofum.com/,02-745-0181,* 현재 박물관 재정비 중으로 관람 중단 중입니다.,"-일요일, 월요일 -1월 1일 -설날, 추석 연휴","20,000원 초중고생(학생증 제시) 및 장애인, 성북구민(주민등록증 제시) 할인","한국가구박물관 입구 사진입니다. 기와 지붕을 가진 한옥 구조의 대문입니다. 한국가구박물관이라는 글이 쓰여진 현판이 붙어있습니다. 한국가구박물관은 한국 전통 목가구 2,500여 점을 수집, 보존, 전시하는 특수 전문 박물관으로 한국의 옛 가옥 10여 채를 옮겨 놓아 실제 한옥에서 우리 가구의 쓰임새와 생활 방식을 총체적으로 볼 수 있습니다. 지역별로 생산되는 나무와 가구의 형태를 비교해 보는 것도 전시를 즐기는 방법입니다.",https://korean.visitseoul.net/attractions/%ED%95%9C%EA%B5%AD%EA%B0%80%EA%B5%AC%EB%B0%95%EB%AC%BC%EA%B4%80/KOP003452,2025.07.24
KOP041681,미술관&박물관,한국금융사박물관,37.568612224,126.976454367,"04519 서울 중구 세종대로 135-5 (태평로1가, 조흥금융박물관) 3, 4층",https://www.beautifulshinhan.co.kr/,02-2151-7677,10:00 ~ 18:00 (17:00 입장마감),매주 일요일,무료,"신한은행에서 운영하는 한국금융사박물관에서는 더불어 발전해 온 한국 금융의 발전 모습을 한 눈에 살펴 볼 수 있는 기회를 제공하고 있습니다. 또한 한반도 화페 및 금융의 역사를 누구나 쉽게 알 수 있도록 무료 오디오 가이드도 제공하고 있으니 해당 서비스도 놓치지 말고 이용해 보세요.",https://korean.visitseoul.net/attractions/%ED%95%9C%EA%B5%AD%EA%B8%88%EC%9C%B5%EC%82%AC%EB%B0%95%EB%AC%BC%EA%B4%80-KR/KOP041681,2025.07.28
